Order ID,Order Date,Ship Date,Region,State,Segment,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount %,Sales,Profit,Customer Name
ORD-104227,2022-01-04,2022-01-09,South,Georgia,Consumer,Furniture,Chairs,Labels Model 1 (Office Supplies),1,232.04,0.0,232.04,66.69,Alpha LLC
ORD-104228,2022-09-19,2022-09-24,Central,Ohio,Home Office,Technology,Storage,Furnishings Model 9 (Furniture),1,171.49,10.0,154.34,22.38,Kappa LLC
ORD-104229,2023-10-28,2023-10-31,Central,Ohio,Consumer,Office Supplies,Art,Chairs Model 1 (Furniture),3,36.64,0.0,109.92,31.43,Gamma Corp
ORD-104230,2023-05-13,2023-05-22,West,Nevada,Home Office,Technology,Machines,Labels Model 5 (Office Supplies),3,302.25,0.0,906.75,150.12,Kappa LLC
ORD-104231,2022-05-18,2022-05-27,East,New York,Home Office,Technology,Phones,Chairs Model 3 (Furniture),4,263.33,10.0,947.99,85.73,Gamma Enterprises
ORD-104232,2022-06-10,2022-06-18,East,Florida,Corporate,Furniture,Chairs,Phones Model 2 (Technology),5,436.96,-0.0,2184.8,415.69,Kappa Solutions
ORD-104233,2024-03-16,2024-03-20,East,Florida,Home Office,Office Supplies,Art,Tables Model 3 (Furniture),4,24.34,5.0,92.49,22.85,Beta LLC
ORD-104234,2022-11-21,2022-11-28,South,Louisiana,Consumer,Technology,Machines,Binders Model 4 (Office Supplies),4,150.54,0.0,602.16,91.77,Delta LLC
ORD-104235,2024-10-03,2024-10-13,West,Oregon,Consumer,Technology,Machines,Bookcases Model 4 (Furniture),2,568.2,15.0,965.94,98.65,Lambda Inc
ORD-104236,2023-03-24,2023-03-30,Central,Ohio,Consumer,Technology,Phones,Phones Model 5 (Technology),1,411.24,0.0,411.24,80.12,Gamma Inc
ORD-104237,2023-12-04,2023-12-07,South,Tennessee,Corporate,Technology,Machines,Paper Model 4 (Office Supplies),2,125.5,0.0,251.0,81.19,Beta Enterprises
ORD-104238,2023-12-03,2023-12-04,South,Alabama,Home Office,Furniture,Tables,Paper Model 2 (Office Supplies),2,251.52,0.0,503.04,103.36,Lambda Enterprises
ORD-104239,2022-05-07,2022-05-15,Central,Ohio,Consumer,Technology,Storage,Binders Model 3 (Office Supplies),1,441.85,0.0,441.85,73.57,Epsilon Enterprises
ORD-104240,2023-08-22,2023-08-31,Central,Missouri,Home Office,Office Supplies,Paper,Machines Model 3 (Technology),1,15.23,0.0,15.23,3.38,Delta Enterprises
ORD-104241,2024-10-26,2024-10-29,South,Georgia,Home Office,Office Supplies,Binders,Furnishings Model 6 (Furniture),3,5.29,0.0,15.87,2.56,Lambda Solutions
ORD-104242,2024-10-14,2024-10-21,West,California,Consumer,Furniture,Furnishings,Accessories Model 3 (Technology),2,434.27,0.0,868.54,202.48,Kappa Inc
ORD-104243,2024-06-21,2024-06-28,South,Alabama,Home Office,Technology,Accessories,Chairs Model 8 (Furniture),3,568.83,0.0,1706.49,267.61,Kappa Corp
ORD-104244,2023-11-03,2023-11-08,Central,Missouri,Consumer,Technology,Phones,Storage Model 4 (Technology),3,526.21,10.0,1420.77,186.51,Epsilon Enterprises
ORD-104245,2023-06-24,2023-07-04,Central,Ohio,Corporate,Technology,Machines,Accessories Model 5 (Technology),1,87.68,0.0,87.68,12.01,Lambda Solutions
ORD-104246,2024-04-18,2024-04-25,West,Oregon,Home Office,Technology,Storage,Binders Model 4 (Office Supplies),1,126.42,5.0,120.1,15.61,Zeta Corp
ORD-104247,2022-03-11,2022-03-21,South,Louisiana,Corporate,Technology,Machines,Accessories Model 3 (Technology),1,256.06,0.0,256.06,42.98,Lambda Enterprises
ORD-104248,2023-01-20,2023-01-23,South,North Carolina,Home Office,Technology,Machines,Storage Model 10 (Technology),5,479.07,5.0,2275.58,477.09,Delta Solutions
ORD-104249,2022-02-01,2022-02-03,Central,Michigan,Corporate,Furniture,Chairs,Phones Model 2 (Technology),4,220.13,0.0,880.52,107.62,Alpha Solutions
ORD-104250,2024-02-24,2024-02-26,Central,Michigan,Consumer,Technology,Accessories,Paper Model 3 (Office Supplies),3,717.48,0.0,2152.44,290.11,Lambda Enterprises
ORD-104251,2022-03-27,2022-04-04,West,Oregon,Home Office,Furniture,Chairs,Storage Model 9 (Technology),4,218.36,10.0,786.1,149.43,Delta Enterprises
ORD-104252,2022-07-25,2022-07-27,West,Arizona,Corporate,Technology,Storage,Paper Model 1 (Office Supplies),6,427.12,5.0,2434.58,229.03,Kappa LLC
ORD-104253,2024-06-26,2024-06-29,South,Alabama,Corporate,Technology,Storage,Tables Model 9 (Furniture),2,653.72,5.0,1242.07,208.96,Epsilon Enterprises
ORD-104254,2023-04-04,2023-04-11,East,Pennsylvania,Consumer,Furniture,Furnishings,Phones Model 2 (Technology),8,301.06,5.0,2288.06,645.27,Alpha Inc
ORD-104255,2024-04-10,2024-04-16,East,Massachusetts,Corporate,Furniture,Furnishings,Labels Model 3 (Office Supplies),5,342.35,5.0,1626.16,94.49,Alpha Inc
ORD-104256,2023-06-18,2023-06-25,South,Alabama,Corporate,Technology,Accessories,Bookcases Model 10 (Furniture),2,759.15,0.0,1518.3,303.22,Epsilon Enterprises
ORD-104257,2022-01-12,2022-01-22,South,Louisiana,Home Office,Office Supplies,Art,Storage Model 5 (Technology),3,12.03,-0.0,36.09,7.62,Lambda LLC
ORD-104258,2022-04-13,2022-04-19,East,Florida,Consumer,Office Supplies,Binders,Bookcases Model 8 (Furniture),1,21.03,14.98,17.88,3.95,Zeta LLC
ORD-104259,2022-07-13,2022-07-16,South,Alabama,Corporate,Office Supplies,Art,Chairs Model 7 (Furniture),5,22.58,-0.0,112.9,19.69,Epsilon Solutions
ORD-104260,2024-11-07,2024-11-08,Central,Missouri,Consumer,Office Supplies,Binders,Furnishings Model 10 (Furniture),1,20.89,0.0,20.89,6.56,Beta Inc
ORD-104261,2024-03-01,2024-03-03,South,North Carolina,Consumer,Office Supplies,Binders,Bookcases Model 6 (Furniture),7,3.41,0.0,23.87,7.09,Beta Enterprises
ORD-104262,2022-04-24,2022-04-25,East,Florida,Corporate,Technology,Machines,Furnishings Model 3 (Furniture),1,650.14,0.0,650.14,107.4,Lambda LLC
ORD-104263,2023-09-25,2023-10-03,West,Nevada,Home Office,Technology,Accessories,Machines Model 5 (Technology),3,407.12,10.0,1099.22,119.34,Alpha Enterprises
ORD-104264,2023-07-20,2023-07-22,West,Arizona,Corporate,Technology,Machines,Art Model 4 (Office Supplies),1,717.83,0.0,717.83,55.13,Lambda Corp
ORD-104265,2024-12-08,2024-12-12,West,Oregon,Consumer,Furniture,Tables,Furnishings Model 8 (Furniture),3,101.35,10.0,273.64,44.12,Epsilon LLC
ORD-104266,2024-01-05,2024-01-07,West,Arizona,Corporate,Technology,Phones,Tables Model 6 (Furniture),1,182.6,0.0,182.6,43.82,Epsilon Corp
ORD-104267,2023-08-25,2023-08-28,Central,Michigan,Home Office,Furniture,Chairs,Binders Model 1 (Office Supplies),5,312.72,0.0,1563.6,412.78,Lambda Enterprises
ORD-104268,2022-03-16,2022-03-20,Central,Ohio,Corporate,Furniture,Furnishings,Phones Model 7 (Technology),1,51.57,0.0,51.57,9.12,Lambda Solutions
ORD-104269,2024-05-31,2024-06-01,South,Tennessee,Consumer,Furniture,Tables,Storage Model 5 (Technology),2,44.43,0.0,88.86,10.83,Delta Inc
ORD-104270,2022-02-04,2022-02-08,Central,Texas,Corporate,Technology,Accessories,Labels Model 9 (Office Supplies),5,308.63,0.0,1543.15,138.5,Epsilon Inc
ORD-104271,2023-02-03,2023-02-04,East,Florida,Consumer,Furniture,Furnishings,Furnishings Model 1 (Furniture),2,69.83,10.0,125.69,3.8,Delta Enterprises
ORD-104272,2024-07-05,2024-07-06,West,Nevada,Consumer,Furniture,Chairs,Storage Model 3 (Technology),1,63.46,0.0,63.46,12.99,Lambda Corp
ORD-104273,2023-12-15,2023-12-20,Central,Missouri,Consumer,Office Supplies,Binders,Tables Model 9 (Furniture),2,11.34,0.0,22.68,5.34,Beta Corp
ORD-104274,2024-08-20,2024-08-29,East,Massachusetts,Corporate,Office Supplies,Art,Paper Model 2 (Office Supplies),1,14.29,4.97,13.58,3.58,Lambda Corp
ORD-104275,2022-10-07,2022-10-16,Central,Ohio,Consumer,Furniture,Chairs,Bookcases Model 8 (Furniture),4,280.58,0.0,1122.32,156.32,Lambda Inc
ORD-104276,2024-06-15,2024-06-20,West,Arizona,Home Office,Technology,Accessories,Furnishings Model 1 (Furniture),6,923.74,0.0,5542.44,898.8,Alpha LLC
ORD-104277,2024-05-05,2024-05-06,East,Pennsylvania,Home Office,Technology,Storage,Chairs Model 5 (Furniture),5,220.88,10.0,993.96,220.0,Gamma Inc
ORD-104278,2024-08-24,2024-08-27,East,Massachusetts,Corporate,Office Supplies,Binders,Tables Model 5 (Furniture),1,4.77,10.06,4.29,1.48,Epsilon Enterprises
ORD-104279,2024-04-28,2024-05-06,South,Louisiana,Consumer,Furniture,Tables,Binders Model 1 (Office Supplies),5,258.88,0.0,1294.4,158.48,Lambda Inc
ORD-104280,2022-12-30,2023-01-05,East,Massachusetts,Corporate,Office Supplies,Paper,Machines Model 10 (Technology),4,14.07,0.0,56.28,11.04,Gamma Solutions
ORD-104281,2022-04-10,2022-04-12,South,Louisiana,Consumer,Furniture,Bookcases,Machines Model 5 (Technology),3,308.75,15.0,787.31,113.65,Zeta Solutions
ORD-104282,2024-09-02,2024-09-06,Central,Missouri,Corporate,Office Supplies,Binders,Binders Model 1 (Office Supplies),3,12.91,9.99,34.86,7.88,Kappa Inc
ORD-104283,2024-05-11,2024-05-19,South,Louisiana,Home Office,Furniture,Furnishings,Accessories Model 7 (Technology),4,255.14,0.0,1020.56,196.54,Alpha Enterprises
ORD-104284,2023-02-19,2023-02-28,Central,Illinois,Corporate,Technology,Accessories,Furnishings Model 4 (Furniture),2,530.59,0.0,1061.18,71.33,Zeta Corp
ORD-104285,2022-12-30,2023-01-07,East,Pennsylvania,Home Office,Furniture,Chairs,Storage Model 8 (Technology),3,10.22,4.99,29.13,2.91,Epsilon Inc
ORD-104286,2024-02-11,2024-02-15,Central,Ohio,Corporate,Technology,Accessories,Furnishings Model 2 (Furniture),1,354.68,0.0,354.68,50.13,Zeta LLC
ORD-104287,2023-07-26,2023-08-01,East,Massachusetts,Corporate,Furniture,Tables,Storage Model 1 (Technology),4,275.19,5.0,1045.72,204.27,Lambda Enterprises
ORD-104288,2022-10-01,2022-10-08,West,Arizona,Consumer,Furniture,Chairs,Machines Model 3 (Technology),2,381.52,5.0,724.89,196.14,Epsilon LLC
ORD-104289,2024-08-08,2024-08-10,East,Florida,Consumer,Technology,Storage,Accessories Model 9 (Technology),1,538.07,0.0,538.07,105.44,Kappa Enterprises
ORD-104290,2024-08-05,2024-08-10,East,New Jersey,Consumer,Furniture,Furnishings,Bookcases Model 4 (Furniture),3,204.27,0.0,612.81,108.39,Zeta Inc
ORD-104291,2024-08-19,2024-08-28,Central,Ohio,Consumer,Office Supplies,Binders,Art Model 4 (Office Supplies),4,32.65,15.0,111.01,36.61,Beta Enterprises
ORD-104292,2022-11-14,2022-11-17,Central,Michigan,Home Office,Furniture,Chairs,Storage Model 10 (Technology),1,220.02,0.0,220.02,33.44,Delta LLC
ORD-104293,2024-11-11,2024-11-12,South,Tennessee,Home Office,Furniture,Tables,Furnishings Model 1 (Furniture),1,136.88,15.0,116.35,13.94,Epsilon Corp
ORD-104294,2024-10-24,2024-10-30,West,Washington,Home Office,Office Supplies,Binders,Machines Model 8 (Technology),1,12.68,20.03,10.14,3.64,Gamma Inc
ORD-104295,2024-12-21,2024-12-25,West,California,Corporate,Furniture,Chairs,Binders Model 5 (Office Supplies),5,17.67,0.0,88.35,26.94,Delta Corp
ORD-104296,2023-02-20,2023-02-23,East,Pennsylvania,Home Office,Office Supplies,Paper,Binders Model 2 (Office Supplies),2,17.21,5.0,32.7,9.25,Epsilon Enterprises
ORD-104297,2022-01-19,2022-01-24,South,North Carolina,Corporate,Technology,Storage,Binders Model 7 (Office Supplies),5,222.11,0.0,1110.55,139.36,Beta Solutions
ORD-104298,2024-10-28,2024-11-07,Central,Ohio,Home Office,Furniture,Chairs,Chairs Model 9 (Furniture),3,166.27,0.0,498.81,99.02,Zeta Corp
ORD-104299,2024-12-10,2024-12-17,West,Arizona,Corporate,Office Supplies,Labels,Binders Model 10 (Office Supplies),2,17.81,9.99,32.06,10.14,Delta Inc
ORD-104300,2024-06-16,2024-06-23,West,Arizona,Consumer,Technology,Accessories,Tables Model 7 (Furniture),8,459.63,0.0,3677.04,652.72,Gamma Inc
ORD-104301,2024-06-18,2024-06-21,East,Massachusetts,Home Office,Office Supplies,Art,Storage Model 10 (Technology),3,18.81,-0.0,56.43,12.02,Delta Solutions
ORD-104302,2023-03-05,2023-03-07,East,New Jersey,Consumer,Furniture,Tables,Binders Model 10 (Office Supplies),3,223.4,5.0,636.69,81.79,Beta Solutions
ORD-104303,2022-11-19,2022-11-26,South,Alabama,Consumer,Technology,Phones,Furnishings Model 1 (Furniture),2,383.41,0.0,766.82,145.79,Kappa Inc
ORD-104304,2022-04-11,2022-04-20,South,Louisiana,Home Office,Technology,Storage,Furnishings Model 7 (Furniture),2,1040.53,0.0,2081.06,287.66,Beta Corp
ORD-104305,2024-06-06,2024-06-10,West,Oregon,Consumer,Technology,Phones,Tables Model 10 (Furniture),7,802.38,0.0,5616.66,1926.62,Alpha Corp
ORD-104306,2024-03-06,2024-03-13,West,Nevada,Consumer,Office Supplies,Paper,Accessories Model 7 (Technology),1,11.18,5.01,10.62,3.86,Epsilon Inc
ORD-104307,2023-10-14,2023-10-19,West,California,Home Office,Technology,Machines,Paper Model 9 (Office Supplies),4,285.67,10.0,1028.41,272.25,Kappa LLC
ORD-104308,2022-11-30,2022-12-10,East,New York,Corporate,Technology,Phones,Labels Model 6 (Office Supplies),3,373.5,5.0,1064.47,63.57,Kappa Corp
ORD-104309,2022-03-16,2022-03-23,Central,Texas,Home Office,Technology,Phones,Accessories Model 5 (Technology),1,788.83,0.0,788.83,158.81,Alpha LLC
ORD-104310,2024-03-08,2024-03-09,West,Arizona,Corporate,Furniture,Bookcases,Paper Model 7 (Office Supplies),6,364.24,0.0,2185.44,441.35,Zeta LLC
ORD-104311,2024-11-12,2024-11-22,West,Nevada,Consumer,Furniture,Tables,Furnishings Model 6 (Furniture),3,227.96,5.0,649.69,127.95,Alpha Solutions
ORD-104312,2024-03-07,2024-03-15,East,Massachusetts,Consumer,Office Supplies,Art,Storage Model 2 (Technology),5,6.35,5.01,30.16,5.72,Gamma Corp
ORD-104313,2024-05-31,2024-06-06,West,Oregon,Consumer,Technology,Machines,Chairs Model 10 (Furniture),4,674.8,15.0,2294.32,296.49,Delta Inc
ORD-104314,2023-06-29,2023-07-04,South,Georgia,Consumer,Office Supplies,Binders,Machines Model 3 (Technology),2,25.04,4.99,47.58,10.33,Alpha Solutions
ORD-104315,2022-12-18,2022-12-28,East,New York,Home Office,Furniture,Chairs,Phones Model 5 (Technology),3,253.07,0.0,759.21,162.72,Alpha Inc
ORD-104316,2022-03-04,2022-03-11,East,New York,Consumer,Office Supplies,Labels,Tables Model 10 (Furniture),1,13.72,0.0,13.72,2.66,Delta Corp
ORD-104317,2024-10-20,2024-10-22,West,Arizona,Home Office,Office Supplies,Labels,Furnishings Model 3 (Furniture),3,9.07,0.0,27.21,6.19,Beta LLC
ORD-104318,2022-12-06,2022-12-11,Central,Missouri,Consumer,Furniture,Chairs,Bookcases Model 1 (Furniture),4,396.73,0.0,1586.92,220.39,Beta Inc
ORD-104319,2023-01-06,2023-01-07,East,Massachusetts,Corporate,Furniture,Bookcases,Machines Model 9 (Technology),1,223.68,0.0,223.68,60.96,Kappa Enterprises
ORD-104320,2022-01-08,2022-01-10,South,Alabama,Corporate,Office Supplies,Art,Tables Model 2 (Furniture),1,17.99,0.0,17.99,4.75,Alpha Inc
ORD-104321,2022-04-27,2022-05-05,Central,Ohio,Home Office,Office Supplies,Binders,Tables Model 10 (Furniture),1,4.64,0.0,4.64,1.42,Epsilon LLC
ORD-104322,2022-04-21,2022-04-25,South,Alabama,Consumer,Office Supplies,Binders,Accessories Model 5 (Technology),2,18.01,0.0,36.02,7.59,Lambda Inc
ORD-104323,2024-03-24,2024-03-27,Central,Ohio,Corporate,Technology,Accessories,Labels Model 5 (Office Supplies),2,436.24,0.0,872.48,214.94,Epsilon Corp
ORD-104324,2023-04-21,2023-04-29,Central,Michigan,Home Office,Office Supplies,Paper,Art Model 7 (Office Supplies),1,4.36,5.05,4.14,1.39,Epsilon LLC
ORD-104325,2023-12-31,2024-01-09,West,Oregon,Corporate,Furniture,Furnishings,Phones Model 2 (Technology),5,234.09,10.0,1053.4,165.17,Beta Inc
ORD-104326,2024-04-22,2024-04-26,South,North Carolina,Corporate,Technology,Phones,Labels Model 6 (Office Supplies),4,769.51,0.0,3078.04,224.69,Alpha Inc
ORD-104327,2022-04-28,2022-05-03,South,North Carolina,Home Office,Office Supplies,Binders,Binders Model 3 (Office Supplies),5,9.17,0.0,45.85,12.27,Alpha Inc
ORD-104328,2022-08-30,2022-09-08,West,Oregon,Consumer,Office Supplies,Art,Tables Model 2 (Furniture),2,18.87,0.0,37.74,13.65,Alpha Enterprises
ORD-104329,2022-04-17,2022-04-25,West,Washington,Consumer,Office Supplies,Paper,Art Model 3 (Office Supplies),3,7.16,4.98,20.41,4.9,Beta Solutions
ORD-104330,2022-09-13,2022-09-21,South,Georgia,Corporate,Furniture,Chairs,Accessories Model 1 (Technology),5,84.82,-0.0,424.1,54.55,Zeta Solutions
ORD-104331,2024-12-17,2024-12-26,Central,Missouri,Corporate,Office Supplies,Labels,Phones Model 7 (Technology),3,13.64,0.0,40.92,10.13,Delta Solutions
ORD-104332,2023-08-25,2023-08-30,Central,Texas,Consumer,Office Supplies,Binders,Paper Model 7 (Office Supplies),2,27.88,0.0,55.76,15.44,Delta Solutions
ORD-104333,2024-02-15,2024-02-16,Central,Texas,Consumer,Office Supplies,Binders,Chairs Model 9 (Furniture),2,23.72,15.01,40.32,8.19,Beta Enterprises
ORD-104334,2022-01-04,2022-01-08,East,Florida,Consumer,Furniture,Chairs,Binders Model 6 (Office Supplies),3,222.93,15.0,568.47,97.25,Epsilon Corp
ORD-104335,2023-09-19,2023-09-23,Central,Michigan,Consumer,Furniture,Furnishings,Bookcases Model 3 (Furniture),2,235.18,0.0,470.36,120.8,Kappa Enterprises
ORD-104336,2023-11-04,2023-11-12,South,Louisiana,Home Office,Furniture,Furnishings,Paper Model 4 (Office Supplies),4,250.55,0.0,1002.2,182.12,Epsilon Enterprises
ORD-104337,2022-04-16,2022-04-20,Central,Illinois,Corporate,Office Supplies,Paper,Paper Model 2 (Office Supplies),2,19.7,5.0,37.43,10.32,Beta Solutions
ORD-104338,2023-10-08,2023-10-11,West,Arizona,Consumer,Furniture,Chairs,Binders Model 4 (Office Supplies),1,169.28,10.0,152.35,31.98,Lambda Solutions
ORD-104339,2023-07-03,2023-07-06,Central,Missouri,Consumer,Furniture,Chairs,Bookcases Model 2 (Furniture),3,126.24,-0.0,378.72,79.6,Zeta LLC
ORD-104340,2024-01-21,2024-01-24,Central,Texas,Consumer,Furniture,Tables,Tables Model 5 (Furniture),3,278.98,5.0,795.09,271.53,Lambda LLC
ORD-104341,2023-08-18,2023-08-19,West,Washington,Home Office,Technology,Storage,Machines Model 7 (Technology),3,750.05,-0.0,2250.15,484.43,Epsilon Solutions
ORD-104342,2023-11-05,2023-11-10,Central,Ohio,Corporate,Technology,Storage,Machines Model 10 (Technology),2,114.93,0.0,229.86,45.06,Alpha Inc
ORD-104343,2022-03-23,2022-04-02,South,Tennessee,Corporate,Technology,Phones,Art Model 8 (Office Supplies),3,85.65,0.0,256.95,33.66,Zeta Solutions
ORD-104344,2023-11-20,2023-11-30,East,Pennsylvania,Consumer,Furniture,Furnishings,Chairs Model 3 (Furniture),2,360.39,5.0,684.74,52.31,Delta Inc
ORD-104345,2022-02-13,2022-02-19,East,Pennsylvania,Consumer,Technology,Phones,Storage Model 9 (Technology),4,934.35,0.0,3737.4,845.66,Alpha Inc
ORD-104346,2022-08-13,2022-08-21,South,Louisiana,Consumer,Office Supplies,Labels,Storage Model 4 (Technology),2,21.49,0.0,42.98,10.46,Alpha Solutions
ORD-104347,2022-11-27,2022-11-29,South,North Carolina,Corporate,Technology,Storage,Phones Model 5 (Technology),3,590.9,-0.0,1772.7,352.27,Beta Solutions
ORD-104348,2022-07-26,2022-08-02,East,Pennsylvania,Consumer,Furniture,Chairs,Paper Model 3 (Office Supplies),3,279.93,0.0,839.79,207.79,Epsilon Corp
ORD-104349,2022-09-01,2022-09-02,West,Washington,Consumer,Office Supplies,Art,Paper Model 8 (Office Supplies),1,2.48,4.84,2.36,0.41,Gamma Solutions
ORD-104350,2023-11-03,2023-11-11,Central,Missouri,Home Office,Furniture,Chairs,Machines Model 8 (Technology),3,275.41,10.0,743.61,131.45,Beta LLC
ORD-104351,2024-10-01,2024-10-10,Central,Missouri,Home Office,Technology,Machines,Storage Model 7 (Technology),3,194.57,0.0,583.71,56.54,Gamma Inc
ORD-104352,2022-05-12,2022-05-22,South,Georgia,Home Office,Technology,Machines,Chairs Model 3 (Furniture),1,210.82,5.0,200.28,33.09,Zeta Enterprises
ORD-104353,2023-11-17,2023-11-23,West,Oregon,Corporate,Furniture,Tables,Tables Model 8 (Furniture),2,85.17,0.0,170.34,50.49,Kappa LLC
ORD-104354,2022-09-11,2022-09-20,East,Florida,Corporate,Office Supplies,Art,Bookcases Model 3 (Furniture),2,11.94,4.98,22.69,5.01,Beta Solutions
ORD-104355,2023-06-08,2023-06-13,East,New York,Consumer,Office Supplies,Labels,Bookcases Model 1 (Furniture),5,10.41,0.0,52.05,15.02,Alpha Inc
ORD-104356,2022-03-16,2022-03-24,East,New York,Consumer,Furniture,Chairs,Accessories Model 10 (Technology),3,71.63,15.0,182.66,41.69,Alpha Solutions
ORD-104357,2023-10-02,2023-10-03,East,Florida,Corporate,Office Supplies,Paper,Art Model 5 (Office Supplies),5,16.78,10.0,75.51,21.93,Gamma LLC
ORD-104358,2024-10-27,2024-11-02,Central,Michigan,Consumer,Furniture,Furnishings,Storage Model 9 (Technology),3,107.26,0.0,321.78,90.01,Epsilon Inc
ORD-104359,2024-09-21,2024-10-01,South,North Carolina,Home Office,Furniture,Tables,Chairs Model 5 (Furniture),6,222.82,0.0,1336.92,249.5,Lambda LLC
ORD-104360,2024-04-21,2024-04-28,Central,Michigan,Corporate,Office Supplies,Art,Accessories Model 4 (Technology),4,27.41,5.0,104.16,31.38,Lambda Enterprises
ORD-104361,2023-05-14,2023-05-22,South,Georgia,Home Office,Technology,Machines,Tables Model 5 (Furniture),4,453.88,15.0,1543.19,285.53,Gamma Inc
ORD-104362,2022-04-23,2022-04-30,Central,Texas,Corporate,Office Supplies,Binders,Art Model 2 (Office Supplies),3,9.18,0.0,27.54,3.12,Delta Solutions
ORD-104363,2022-01-05,2022-01-07,East,New Jersey,Consumer,Technology,Phones,Furnishings Model 3 (Furniture),1,259.55,10.0,233.6,19.98,Gamma Inc
ORD-104364,2024-02-12,2024-02-13,West,California,Home Office,Furniture,Bookcases,Paper Model 3 (Office Supplies),2,451.36,10.0,812.45,198.65,Kappa Solutions
ORD-104365,2024-08-10,2024-08-16,West,California,Corporate,Office Supplies,Binders,Chairs Model 10 (Furniture),2,12.5,0.0,25.0,6.41,Lambda Corp
ORD-104366,2024-06-18,2024-06-25,West,Washington,Corporate,Furniture,Furnishings,Storage Model 2 (Technology),3,109.77,0.0,329.31,104.29,Gamma Solutions
ORD-104367,2022-11-19,2022-11-29,Central,Illinois,Home Office,Technology,Machines,Tables Model 7 (Furniture),5,93.43,5.0,443.79,82.9,Beta Solutions
ORD-104368,2024-04-13,2024-04-21,East,New Jersey,Home Office,Office Supplies,Binders,Chairs Model 9 (Furniture),1,8.68,0.0,8.68,2.33,Zeta Inc
ORD-104369,2023-05-20,2023-05-22,East,New Jersey,Home Office,Technology,Phones,Binders Model 1 (Office Supplies),6,223.21,15.0,1138.37,90.55,Epsilon Solutions
ORD-104370,2023-07-13,2023-07-21,West,Nevada,Corporate,Furniture,Tables,Binders Model 10 (Office Supplies),5,188.89,-0.0,944.45,228.37,Gamma Corp
ORD-104371,2023-02-23,2023-03-02,Central,Texas,Home Office,Technology,Phones,Binders Model 1 (Office Supplies),2,593.84,0.0,1187.68,156.11,Zeta Corp
ORD-104372,2023-01-14,2023-01-21,South,Alabama,Home Office,Office Supplies,Binders,Phones Model 10 (Technology),1,15.64,4.99,14.86,4.3,Lambda LLC
ORD-104373,2022-07-11,2022-07-14,West,California,Corporate,Technology,Storage,Binders Model 10 (Office Supplies),3,307.57,0.0,922.71,97.85,Kappa Solutions
ORD-104374,2023-10-24,2023-10-29,Central,Michigan,Consumer,Furniture,Chairs,Furnishings Model 6 (Furniture),2,303.74,5.0,577.11,117.69,Beta Solutions
ORD-104375,2023-07-23,2023-07-27,East,New Jersey,Consumer,Technology,Storage,Storage Model 7 (Technology),2,88.44,15.0,150.35,12.44,Lambda Enterprises
ORD-104376,2022-01-25,2022-01-31,Central,Illinois,Corporate,Furniture,Bookcases,Binders Model 3 (Office Supplies),2,336.0,0.0,672.0,52.98,Delta LLC
ORD-104377,2022-08-26,2022-08-30,East,Pennsylvania,Corporate,Technology,Storage,Furnishings Model 8 (Furniture),2,117.23,5.0,222.74,54.22,Zeta Inc
ORD-104378,2022-10-01,2022-10-08,West,California,Home Office,Furniture,Furnishings,Bookcases Model 2 (Furniture),4,132.0,0.0,528.0,72.57,Zeta Inc
ORD-104379,2024-10-16,2024-10-17,East,New Jersey,Home Office,Technology,Machines,Bookcases Model 5 (Furniture),2,531.75,0.0,1063.5,220.55,Kappa Enterprises
ORD-104380,2024-10-06,2024-10-11,West,Oregon,Home Office,Furniture,Tables,Storage Model 9 (Technology),1,320.47,0.0,320.47,55.6,Kappa LLC
ORD-104381,2023-10-14,2023-10-23,East,New Jersey,Corporate,Office Supplies,Paper,Binders Model 1 (Office Supplies),7,26.58,15.0,158.15,40.08,Alpha Corp
ORD-104382,2024-02-24,2024-02-27,East,Massachusetts,Corporate,Furniture,Tables,Chairs Model 2 (Furniture),5,302.89,5.0,1438.73,319.83,Lambda Inc
ORD-104383,2022-06-04,2022-06-14,West,Arizona,Consumer,Office Supplies,Labels,Tables Model 8 (Furniture),1,26.69,14.99,22.69,5.35,Gamma Solutions
ORD-104384,2023-02-10,2023-02-15,Central,Michigan,Consumer,Office Supplies,Binders,Phones Model 6 (Technology),4,21.72,10.0,78.19,23.84,Lambda Solutions
ORD-104385,2022-11-23,2022-11-25,West,Washington,Corporate,Office Supplies,Binders,Paper Model 1 (Office Supplies),8,4.48,0.0,35.84,7.23,Kappa Corp
ORD-104386,2023-10-18,2023-10-21,South,Tennessee,Consumer,Office Supplies,Paper,Chairs Model 10 (Furniture),4,9.01,9.99,32.44,7.92,Gamma Inc
ORD-104387,2024-07-09,2024-07-10,Central,Missouri,Corporate,Furniture,Bookcases,Chairs Model 4 (Furniture),4,131.03,0.0,524.12,68.1,Beta LLC
ORD-104388,2024-06-25,2024-06-27,Central,Missouri,Home Office,Office Supplies,Binders,Accessories Model 10 (Technology),3,7.26,0.0,21.78,7.83,Epsilon LLC
ORD-104389,2024-07-05,2024-07-10,Central,Illinois,Consumer,Furniture,Furnishings,Labels Model 6 (Office Supplies),3,262.34,0.0,787.02,137.39,Lambda Enterprises
ORD-104390,2023-05-27,2023-05-28,Central,Missouri,Home Office,Furniture,Tables,Labels Model 6 (Office Supplies),2,285.53,0.0,571.06,110.28,Alpha Inc
